MQ135_Analog,MQ3_Analog,MiCS5524_Analog,Output,RSL_Hours
172,177,250,1,120
297,259,317,1,57
729,582,755,0,10
975,458,781,0,13
943,597,771,0,7
211,277,174,1,87
478,592,620,0,16
218,162,144,1,129
667,707,639,0,10
173,257,299,1,83
285,279,299,1,65
269,278,297,1,51
136,179,190,1,130
287,311,104,1,97
580,678,551,0,15
201,293,323,1,75
172,297,285,1,88
210,140,200,1,126
461,1014,655,0,10
577,814,605,0,10
516,903,716,0,13
652,871,756,0,11
130,124,203,1,135
267,135,226,1,110
756,833,696,0,11
179,271,235,1,93
210,272,245,1,81
712,707,759,0,10
880,665,907,0,9
185,170,172,1,121
100,200,343,1,101
306,171,238,1,87
118,221,195,1,133
193,314,100,1,118
577,854,579,0,10
100,246,159,1,125
537,889,472,0,17
994,495,709,0,11
179,323,278,1,75
222,125,335,1,83
790,544,808,0,13
737,973,536,0,7
808,848,991,0,2
737,911,662,0,8
237,183,113,1,132
517,661,635,0,13
197,194,296,1,94
135,208,191,1,118
274,346,231,1,57
882,453,765,0,8
181,183,114,1,139
344,224,343,1,61
293,121,252,1,106
508,709,526,0,18
334,312,226,1,67
584,761,686,0,11
687,649,668,0,10
242,216,191,1,92
225,196,288,1,95
310,350,254,1,62
254,269,219,1,71
262,105,100,1,129
215,299,274,1,69
706,1013,553,0,12
586,985,673,0,8
350,154,326,1,63
231,265,241,1,91
193,246,337,1,82
977,550,767,0,9
223,106,273,1,115
745,505,791,0,11
231,136,100,1,137
963,573,791,0,10
286,117,100,1,137
306,100,100,1,120
245,185,209,1,108
865,604,752,0,11
853,458,888,0,12
648,866,603,0,12
574,949,700,0,12
128,157,128,1,143
248,175,316,1,77
350,215,209,1,85
262,127,350,1,82
251,297,254,1,76
442,842,500,0,18
114,344,319,1,69
553,884,534,0,15
423,649,619,0,18
625,765,542,0,15
222,115,152,1,133
280,111,294,1,92
223,346,130,1,85
100,254,301,1,96
543,758,745,0,14
257,219,320,1,63
576,991,724,0,7
495,978,534,0,14
566,580,615,0,15
612,727,601,0,11
203,280,139,1,100
350,206,303,1,50
227,144,321,1,80
116,328,346,1,74
284,263,105,1,94
247,313,318,1,58
289,324,224,1,65
676,876,815,0,11
276,149,245,1,100
243,297,277,1,73
531,809,542,0,14
280,100,316,1,98
461,803,613,0,16
311,240,290,1,67
139,203,292,1,100
290,311,297,1,49
774,433,816,0,13
833,538,798,0,8
912,847,932,0,4
231,263,314,1,63
668,780,655,0,11
157,286,236,1,84
195,268,325,1,69
328,220,156,1,93
707,860,729,0,8
994,728,979,0,4
683,633,616,0,16
515,985,705,0,9
252,164,292,1,80
784,569,852,0,10
254,221,106,1,112
712,783,770,0,8
118,157,229,1,135
131,350,239,1,95
230,195,329,1,88
298,322,298,1,60
138,168,189,1,140
350,234,254,1,56
179,308,127,1,119
338,153,100,1,105
134,249,255,1,101
321,260,198,1,70
146,270,187,1,108
304,191,273,1,75
269,137,149,1,114
678,844,600,0,9
738,959,633,0,11
664,840,799,0,7
635,972,568,0,9
143,183,318,1,89
772,586,759,0,13
577,869,761,0,10
132,269,111,1,133
738,639,746,0,8
542,981,627,0,9
286,135,198,1,116
994,524,810,0,11
722,986,708,0,7
854,735,849,0,9
203,350,110,1,100
117,206,201,1,134
120,240,206,1,111
288,189,100,1,121
691,1000,515,0,7
249,332,277,1,60
600,663,631,0,12
205,258,341,1,76
753,653,680,0,14
563,821,724,0,9
150,193,115,1,146
317,346,152,1,68
162,184,213,1,126
190,333,149,1,97
157,165,237,1,116
321,212,221,1,87
123,348,182,1,106
181,162,211,1,118
740,443,860,0,12
599,786,809,0,8
302,161,146,1,100
656,933,782,0,8
100,112,185,1,147
238,325,344,1,52
653,998,590,0,10
551,683,519,0,18
691,648,704,0,10
760,664,644,0,12
991,457,822,0,12
490,798,636,0,16
843,660,904,0,6
907,617,631,0,14
958,989,941,0,3
298,287,219,1,81
926,585,776,0,10
127,184,188,1,122
808,400,805,0,15
159,336,208,1,80
1001,501,757,0,7
293,281,314,1,52
184,110,152,1,131
254,348,332,1,53
156,350,174,1,86
952,426,649,0,12
513,815,775,0,9
334,128,220,1,86
311,224,296,1,70
134,299,212,1,100
512,762,595,0,13
139,288,284,1,90
1023,486,630,0,12
743,990,697,0,5
189,258,319,1,80
959,758,934,0,3
816,484,605,0,12
670,814,535,0,15
486,804,526,0,15
697,816,578,0,10
272,286,184,1,76
886,750,778,0,8
759,722,805,0,10
695,674,598,0,13
851,456,578,0,15
486,736,492,0,16
619,754,693,0,13
310,233,263,1,78
600,684,756,0,15
815,556,738,0,13
739,539,856,0,9
677,1023,745,0,9
839,663,677,0,12
173,166,195,1,122
168,100,314,1,104
509,779,683,0,16
893,990,909,0,5
680,590,781,0,14
332,291,307,1,53
276,175,343,1,79
288,273,303,1,51
185,307,278,1,75
642,872,621,0,11
219,328,291,1,76
960,466,625,0,10
502,848,682,0,11
287,315,303,1,52
145,172,214,1,122
238,114,156,1,135
880,862,964,0,4
315,297,287,1,53
285,330,235,1,62
722,953,746,0,9
690,665,663,0,12
586,813,545,0,14
814,506,710,0,10
324,276,264,1,55
920,471,605,0,12
257,276,203,1,95
238,113,214,1,127
195,253,350,1,78
680,795,773,0,11
198,256,289,1,75
342,247,301,1,47
489,907,683,0,14
114,248,113,1,140
1023,537,844,0,7
268,274,320,1,65
190,257,337,1,64
146,331,284,1,71
988,907,802,0,1
839,848,966,0,4
603,952,700,0,10
302,299,291,1,51
947,523,711,0,12
524,783,553,0,15
335,161,210,1,93
988,799,926,0,3
849,566,643,0,15
615,586,507,0,15
537,994,523,0,11
623,989,560,0,12
171,178,169,1,117
686,622,784,0,13
110,299,156,1,112
343,199,250,1,65
272,168,243,1,87
644,994,534,0,12
589,615,727,0,12
282,277,196,1,78
573,790,690,0,10
599,959,763,0,9
201,324,110,1,91
256,205,256,1,88
148,182,191,1,133
534,736,673,0,12
682,718,595,0,11
189,141,198,1,123
775,582,893,0,8
100,336,209,1,93
239,302,116,1,88
135,248,317,1,82
125,279,337,1,89
332,205,130,1,88
115,210,211,1,120
471,992,748,0,12
730,758,604,0,13
816,612,641,0,12
165,150,125,1,132
250,129,181,1,113
272,316,170,1,78
1023,404,728,0,11
725,929,623,0,9
933,475,742,0,11
746,779,775,0,12
229,133,219,1,103
672,401,852,0,12
127,205,131,1,145
118,130,156,1,137
292,100,323,1,90
524,672,555,0,14
183,182,130,1,131
592,919,559,0,12
212,108,223,1,119
338,226,154,1,91
244,315,233,1,71
312,128,329,1,78
773,949,675,0,10
137,291,142,1,117
824,497,880,0,11
324,230,204,1,72
290,100,271,1,91
639,784,573,0,15
301,190,133,1,103
233,334,194,1,89
505,808,668,0,13
280,265,149,1,85
1023,511,764,0,11
143,100,350,1,103
602,794,656,0,12
803,528,759,0,14
285,321,135,1,89
125,101,277,1,120
779,666,628,0,15
302,327,124,1,85
807,656,845,0,9
577,901,607,0,15
612,698,487,0,16
477,900,694,0,10
539,623,586,0,13
757,622,530,0,11
892,704,718,0,9
757,684,884,0,6
661,965,524,0,13
112,199,169,1,135
715,605,673,0,13
585,587,505,0,17
975,904,1021,0,4
643,933,501,0,9
582,655,737,0,10
100,216,234,1,127
161,118,262,1,110
308,163,191,1,92
190,159,324,1,95
246,231,100,1,107
703,577,515,0,12
842,461,856,0,10
517,992,810,0,9
714,553,763,0,13
142,347,350,1,54
621,988,479,0,11
677,435,806,0,11
165,102,208,1,140
274,350,179,1,75
329,301,254,1,47
525,612,639,0,18
180,318,290,1,71
588,767,623,0,16
295,259,131,1,82
226,221,146,1,121
749,816,783,0,9
500,963,782,0,13
180,170,101,1,130
523,675,662,0,14
589,896,574,0,10
688,944,562,0,7
462,885,522,0,14
122,263,269,1,92
146,200,311,1,89
493,588,580,0,17
628,802,615,0,13
609,781,688,0,14
276,327,200,1,76
686,839,796,0,10
522,823,767,0,10
730,696,662,0,10
510,893,672,0,9
1023,933,843,0,0
241,305,163,1,85
684,635,503,0,14
194,171,350,1,77
278,139,237,1,99
894,580,550,0,12
100,228,111,1,149
935,992,987,0,3
585,678,474,0,14
266,208,197,1,93
324,268,287,1,58
277,284,144,1,88
173,157,257,1,101
341,252,231,1,60
131,288,282,1,89
585,938,732,0,10
686,665,922,0,10
592,736,665,0,13
622,617,499,0,15
516,699,675,0,12
143,211,235,1,114
848,669,849,0,8
812,523,880,0,11
292,311,185,1,66
350,213,213,1,73
629,738,650,0,13
336,213,225,1,86
973,780,885,0,6
288,131,177,1,113
142,110,342,1,121
639,952,670,0,9
206,311,237,1,81
270,177,243,1,86
255,262,164,1,90
287,171,328,1,85
201,127,350,1,107
543,670,691,0,15
763,938,788,0,7
136,315,211,1,110
230,107,279,1,98
329,168,114,1,105
198,257,152,1,100
100,270,212,1,114
541,1023,784,0,9
471,888,706,0,14
511,728,626,0,12
701,433,920,0,10
452,763,680,0,12
105,219,350,1,96
177,234,285,1,94
586,640,678,0,16
336,167,293,1,77
488,824,717,0,11
188,138,164,1,137
681,869,759,0,6
705,764,695,0,9
219,325,189,1,89
491,661,738,0,12
121,194,335,1,94
836,620,907,0,11
313,195,168,1,101
768,478,787,0,11
241,181,145,1,117
650,603,739,0,11
216,236,226,1,103
885,928,1023,0,1
289,240,178,1,93
323,128,222,1,91
567,1012,764,0,11
565,839,700,0,10
665,923,702,0,11
752,1023,674,0,9
349,336,317,1,36
198,268,152,1,116
255,222,211,1,87
539,897,733,0,13
1010,918,935,0,0
602,911,661,0,11
214,194,164,1,106
201,243,227,1,91
726,692,683,0,12
472,992,672,0,13
790,863,929,0,5
470,744,758,0,13
331,217,275,1,71
1003,995,781,0,2
615,1017,673,0,6
181,341,309,1,54
233,168,155,1,123
327,164,125,1,110
533,813,752,0,13
991,994,851,0,2
173,230,147,1,126
290,166,268,1,76
883,642,843,0,7
596,673,776,0,13
300,133,331,1,84
614,575,530,0,15
204,298,100,1,100
556,886,804,0,10
598,705,536,0,12
654,943,757,0,7
227,218,253,1,81
786,681,829,0,9
218,254,235,1,97
820,610,709,0,11
769,695,671,0,13
197,187,289,1,104
100,205,304,1,100
750,801,731,0,9
963,438,774,0,9
800,481,660,0,12
853,987,853,0,1
153,225,100,1,129
631,853,518,0,11
467,904,667,0,11
978,864,785,0,8
549,881,732,0,13
306,334,245,1,54
118,204,181,1,124
242,220,111,1,104
125,284,123,1,116
168,147,336,1,92
286,184,274,1,85
255,184,315,1,69
679,934,557,0,9
156,338,261,1,84
451,1023,529,0,15
200,100,297,1,115
484,935,798,0,7
942,944,1023,0,0
553,715,457,0,19
983,606,729,0,10
249,319,182,1,72
294,102,127,1,127
305,184,334,1,72
316,165,295,1,69
615,945,591,0,12
698,526,874,0,14
552,900,767,0,9
544,715,652,0,12
723,646,579,0,11
195,170,186,1,124
985,746,866,0,4
942,618,571,0,12
808,620,758,0,9
199,201,240,1,95
582,680,710,0,14
597,692,722,0,15
777,657,873,0,10
247,208,122,1,112
100,191,276,1,114
185,180,203,1,114
547,771,817,0,13
319,283,268,1,48
256,185,202,1,94
300,122,136,1,124
203,248,259,1,89
1010,644,829,0,7
157,276,107,1,130
631,1014,724,0,9
714,750,595,0,13
130,299,105,1,131
283,116,223,1,116
721,441,774,0,11
308,229,217,1,71
335,100,133,1,121
124,167,215,1,136
188,321,129,1,110
350,131,317,1,78
127,125,218,1,131
145,252,293,1,101
321,204,100,1,112
563,735,667,0,12
140,201,244,1,101
350,128,280,1,90
137,291,309,1,77
650,1023,654,0,9
201,286,219,1,85
715,870,568,0,13
140,186,315,1,96
962,507,768,0,8
875,857,893,0,7
149,107,125,1,161
264,324,327,1,52
832,510,748,0,13
256,228,178,1,95
267,112,153,1,126
281,301,159,1,83
217,306,288,1,59
290,193,224,1,89
660,764,614,0,14
179,244,267,1,84
201,111,297,1,114
283,176,100,1,108
490,719,627,0,15
313,277,179,1,67
886,477,837,0,13
554,836,707,0,9
311,326,113,1,88
637,838,721,0,7
270,269,278,1,70
775,900,728,0,7
546,867,819,0,12
189,154,121,1,131
740,420,786,0,14
221,291,100,1,112
884,405,828,0,13
345,350,187,1,44
256,231,181,1,98
116,110,253,1,130
609,669,632,0,15
763,625,860,0,7
517,645,560,0,14
219,140,219,1,110
675,720,697,0,10
175,168,350,1,90
195,350,252,1,74
342,268,152,1,71
436,833,802,0,9
231,200,198,1,110
350,160,338,1,66
811,638,672,0,9
276,100,278,1,91
201,122,100,1,155
696,628,500,0,13
100,328,109,1,133
124,329,112,1,108
172,242,187,1,120
238,220,190,1,105
232,196,100,1,120
158,194,181,1,111
350,279,201,1,77
702,615,817,0,10
128,318,100,1,122
596,772,769,0,11
651,582,721,0,11
188,255,214,1,108
925,486,587,0,15
462,618,564,0,19
262,214,311,1,73
942,641,747,0,9
320,240,244,1,80
778,659,706,0,8
255,308,328,1,46
134,210,268,1,101
512,805,732,0,12
100,268,228,1,116
552,801,735,0,14
997,675,596,0,9
587,887,622,0,10
252,130,270,1,98
605,653,731,0,10
714,704,545,0,16
493,989,692,0,12
104,147,245,1,136
278,350,294,1,55
693,467,808,0,13
211,100,302,1,107
193,121,169,1,131
615,697,583,0,16
617,1005,681,0,10
250,198,253,1,91
869,589,751,0,8
183,266,238,1,103
320,122,100,1,126
762,649,800,0,11
221,334,168,1,83
316,174,243,1,82
615,960,672,0,10
319,135,208,1,88
222,138,350,1,92
848,435,645,0,11
191,262,298,1,73
219,265,289,1,71
528,713,535,0,13
277,227,297,1,81
709,877,591,0,8
328,221,176,1,78
291,314,114,1,80
209,189,318,1,78
569,904,654,0,13
473,971,767,0,9
350,311,136,1,82
269,200,135,1,99
949,515,627,0,13
190,191,215,1,120
195,350,309,1,57
811,517,799,0,12
155,267,226,1,97
319,325,120,1,83
182,214,143,1,126
984,881,1003,0,1
974,619,714,0,6
671,907,545,0,9
796,564,850,0,7
175,292,123,1,105
164,324,100,1,109
350,277,191,1,71
109,214,223,1,110
895,727,667,0,12
766,1002,742,0,8
227,174,251,1,90
137,215,199,1,119
232,135,240,1,100
764,592,718,0,12
294,143,100,1,123
642,628,554,0,12
167,337,215,1,91
325,309,216,1,68
182,260,187,1,114
301,281,274,1,51
280,286,246,1,71
728,655,582,0,10
905,593,903,0,11
100,166,300,1,109
651,702,714,0,11
148,146,295,1,105
105,338,204,1,100
306,156,287,1,82
115,321,162,1,106
546,938,698,0,11
743,555,715,0,15
514,770,516,0,15
568,976,769,0,12
476,890,551,0,12
157,218,110,1,133
100,256,196,1,128
348,284,122,1,90
130,206,347,1,99
216,258,166,1,105
561,768,532,0,17
276,198,257,1,93
776,400,905,0,15
793,429,662,0,12
982,505,861,0,8
254,322,289,1,63
140,346,171,1,103
212,215,245,1,104
664,850,574,0,9
597,604,627,0,13
104,139,102,1,154
952,902,833,0,3
150,232,140,1,116
304,171,255,1,91
775,460,692,0,11
680,682,667,0,12
1023,633,853,0,6
165,100,315,1,103
162,176,155,1,133
709,788,699,0,13
559,881,742,0,12
272,324,267,1,63
227,274,231,1,78
216,277,161,1,104
148,192,100,1,145
116,218,131,1,127
136,106,350,1,122
895,809,871,0,6
583,667,529,0,15
282,225,207,1,90
920,560,854,0,9
124,302,270,1,81
307,270,123,1,100
554,598,647,0,16
967,598,758,0,7
278,109,221,1,97
350,113,207,1,105
520,984,541,0,14
350,199,144,1,97
949,523,783,0,9
869,644,800,0,7
285,222,301,1,58
766,944,992,0,5
299,285,254,1,62
542,919,605,0,11
631,820,684,0,12
234,157,245,1,100
262,181,110,1,117
102,286,255,1,100
530,740,615,0,15
1019,861,936,0,5
560,771,537,0,16
181,279,192,1,102
445,612,555,0,19
1023,547,811,0,5
321,310,309,1,53
273,325,350,1,43
798,525,567,0,13
154,128,108,1,150
984,642,625,0,12
460,981,620,0,9
538,970,524,0,12
150,216,199,1,111
283,238,335,1,57
793,442,593,0,14
562,823,727,0,11
243,194,136,1,122
609,1023,746,0,8
318,198,158,1,107
1002,701,1023,0,6
692,617,558,0,16
222,312,161,1,95
327,165,178,1,102
161,327,328,1,58
678,685,723,0,9
193,199,319,1,87
814,970,1023,0,3
304,147,243,1,98
238,216,100,1,113
301,155,238,1,85
446,641,743,0,17
557,939,659,0,13
464,937,551,0,12
285,213,243,1,75
205,140,232,1,109
220,154,178,1,127
248,302,147,1,87
831,400,719,0,14
272,188,179,1,106
580,667,659,0,12
761,688,768,0,11
672,725,700,0,12
306,267,284,1,60
100,249,195,1,123
303,134,194,1,97
531,718,547,0,14
177,328,286,1,69
332,158,264,1,71
437,941,696,0,13
999,544,593,0,9
519,999,779,0,11
142,195,191,1,134
257,111,164,1,114
279,232,185,1,98
632,845,749,0,8
289,226,350,1,55
681,755,726,0,13
689,829,699,0,10
922,659,671,0,7
213,156,140,1,117
550,676,616,0,12
193,197,269,1,110
235,309,288,1,76
826,471,868,0,11
303,225,301,1,61
528,605,529,0,14
850,431,890,0,9
1023,602,761,0,11
518,799,570,0,17
911,463,737,0,13
526,590,712,0,15
702,808,708,0,13
785,632,662,0,13
554,798,801,0,11
480,906,589,0,12
744,999,644,0,9
762,583,783,0,10
822,827,942,0,8
245,201,199,1,107
145,221,320,1,103
172,278,271,1,91
777,816,669,0,9
218,186,320,1,79
775,613,808,0,12
585,710,590,0,15
169,283,330,1,73
758,744,637,0,10
166,299,254,1,86
751,870,614,0,7
346,236,156,1,94
845,550,654,0,9
947,951,902,0,5
734,578,756,0,14
650,558,650,0,11
954,411,682,0,10
960,897,916,0,5
217,318,350,1,58
456,855,726,0,12
945,636,705,0,9
176,213,162,1,119
168,254,289,1,82
706,793,718,0,8
427,826,499,0,17
157,174,215,1,121
892,575,746,0,8
513,712,474,0,17
286,114,134,1,122
232,179,282,1,94
181,105,238,1,127
158,137,132,1,133
546,695,758,0,15
673,639,677,0,13
503,639,850,0,14
137,221,241,1,111
716,413,668,0,13
341,341,277,1,33
151,131,216,1,137
350,329,151,1,57
180,310,266,1,72
217,290,149,1,99
780,582,737,0,9
149,283,195,1,96
169,315,159,1,99
337,325,170,1,68
583,1011,519,0,14
175,184,248,1,101
303,285,259,1,64
165,302,126,1,105
650,512,652,0,12
568,761,730,0,10
628,969,675,0,11
951,511,569,0,10
228,305,350,1,59
154,209,132,1,128
492,729,731,0,11
254,123,242,1,104
650,725,629,0,11
124,100,163,1,153
303,231,346,1,49
116,196,266,1,117
186,315,283,1,86
266,176,345,1,77
120,192,100,1,145
944,575,619,0,14
917,564,827,0,11
193,350,235,1,69
682,754,729,0,13
237,263,319,1,77
461,811,527,0,16
501,819,527,0,12
179,134,208,1,127
650,900,812,0,5
248,152,273,1,100
732,648,704,0,13
715,666,621,0,14
456,966,647,0,12
342,304,191,1,70
637,672,787,0,12
745,558,919,0,10
117,133,133,1,140
637,838,727,0,8
183,262,144,1,120
768,649,613,0,14
240,248,298,1,62
918,975,1023,0,0
162,122,244,1,127
971,464,751,0,12
125,248,244,1,109
597,775,485,0,15
408,730,711,0,12
895,581,631,0,12
563,742,672,0,12
580,701,511,0,15
314,233,331,1,48
148,349,193,1,85
509,671,740,0,12
842,783,912,0,8
820,843,880,0,4
293,105,100,1,126
294,207,234,1,87
137,276,229,1,112
639,705,730,0,10
547,823,483,0,17
458,1023,742,0,8
480,931,542,0,14
849,688,818,0,8
999,400,550,0,15
100,274,277,1,95
255,208,243,1,94
527,1022,503,0,9
983,638,815,0,9
713,505,831,0,14
247,228,350,1,57
733,640,878,0,9
547,721,707,0,13
307,125,232,1,93
221,234,100,1,124
407,729,625,0,13
631,1006,705,0,8
350,277,155,1,77
350,210,108,1,105
255,337,350,1,32
596,629,680,0,12
811,827,807,0,8
684,652,527,0,12
750,645,567,0,13
299,221,144,1,103
864,712,664,0,11
904,662,616,0,12
100,117,100,1,168
244,271,245,1,91
638,587,746,0,12
567,941,616,0,13
743,412,747,0,15
788,679,708,0,9
150,166,263,1,104
622,817,711,0,10
909,614,903,0,6
621,711,506,0,14
685,966,667,0,8
852,667,930,0,9
517,647,662,0,16
700,523,795,0,15
501,696,496,0,16
523,854,735,0,12
880,838,927,0,6
536,700,559,0,15
134,284,218,1,111
715,718,807,0,8
715,701,761,0,8
277,157,350,1,73
855,800,1023,0,2
896,467,843,0,10
298,262,115,1,103
942,412,846,0,13
628,895,660,0,11
1009,861,809,0,4
693,673,776,0,11
188,277,302,1,72
120,243,151,1,134
788,404,621,0,18
295,276,210,1,71
166,101,161,1,141
637,636,743,0,11
249,284,122,1,107
686,695,721,0,13
671,1018,560,0,11
596,786,648,0,10
175,179,202,1,124
267,256,261,1,79
242,281,257,1,79
573,635,571,0,16
623,763,687,0,14
269,145,345,1,89
240,144,166,1,122
616,708,632,0,16
717,828,629,0,8
274,155,222,1,106
145,180,337,1,92
291,159,350,1,70
120,209,340,1,91
433,824,615,0,15
438,946,623,0,10
180,147,171,1,137
221,130,350,1,79
466,748,450,0,16
516,969,564,0,11
448,609,563,0,15
260,111,324,1,85
350,146,337,1,73
892,908,838,0,4
103,233,225,1,118
245,174,350,1,82
275,203,314,1,81
223,208,191,1,99
256,321,132,1,82
294,323,341,1,45
596,617,755,0,13
522,659,722,0,13
100,166,295,1,113
663,640,877,0,10
234,143,186,1,127
603,788,779,0,9
232,282,188,1,97
532,990,545,0,12
107,245,178,1,117
740,726,660,0,10
606,979,610,0,7
161,196,325,1,87
749,581,792,0,11
350,274,183,1,68
100,191,274,1,110
228,309,225,1,79
531,867,552,0,14
612,962,569,0,11
522,847,703,0,14
720,448,729,0,12
281,189,224,1,90
190,178,324,1,95
100,180,143,1,151
309,128,217,1,97
317,122,208,1,94
132,209,248,1,120
461,786,540,0,14
321,100,340,1,74
137,108,250,1,137
766,558,737,0,13
109,125,325,1,113
207,129,157,1,137
134,126,285,1,129
871,1023,858,0,1
114,214,344,1,93
607,933,529,0,13
330,325,265,1,41
708,765,591,0,14
501,982,606,0,13
1023,424,870,0,10
104,195,223,1,124
721,640,807,0,9
131,273,320,1,83
147,295,259,1,82
433,796,694,0,14
192,348,164,1,79
105,196,261,1,113
189,266,132,1,119
1023,653,851,0,9
787,693,649,0,9
628,704,776,0,10
177,133,160,1,125
788,934,762,0,5
481,677,618,0,16
513,859,806,0,8
486,918,699,0,11
100,152,100,1,166
951,767,863,0,6
669,636,569,0,13
867,883,956,0,3
183,350,191,1,93
263,350,329,1,55
518,630,617,0,16
199,159,224,1,103
248,202,301,1,92
618,986,758,0,11
888,590,621,0,10
514,867,850,0,13
248,325,240,1,71
275,146,275,1,96
581,691,587,0,13
256,127,259,1,94
600,741,762,0,14
296,286,262,1,68
330,260,213,1,63
163,169,312,1,113
136,124,165,1,140
677,958,680,0,11
763,597,808,0,12
620,978,576,0,12
498,655,545,0,14
153,282,229,1,88
906,933,826,0,2
683,618,704,0,14
257,220,253,1,75
750,597,885,0,11
477,830,773,0,10
642,952,535,0,8
874,631,743,0,8
904,877,816,0,3
656,1023,718,0,11
714,403,837,0,11
189,103,255,1,125
106,150,243,1,140
605,836,604,0,15
213,303,100,1,110
538,719,589,0,12
218,178,100,1,137
528,744,644,0,12
773,1023,915,0,5
629,553,488,0,17
711,931,610,0,12
739,709,795,0,11
246,104,176,1,117
784,546,668,0,12
300,236,172,1,93
128,177,112,1,141
109,140,249,1,138
851,854,824,0,6
737,988,629,0,7
142,197,136,1,131
211,238,214,1,103
654,878,766,0,9
548,738,596,0,13
280,192,251,1,75
1023,692,915,0,6
477,668,603,0,17
633,1013,850,0,8
579,638,669,0,17
257,350,315,1,47
125,137,322,1,107
917,889,1023,0,3
236,125,151,1,132
350,107,284,1,80
107,316,204,1,114
282,181,100,1,120
157,317,327,1,61
210,166,179,1,112
784,620,832,0,10
932,709,624,0,9
671,638,614,0,11
895,766,849,0,4
496,825,494,0,12
230,188,280,1,91
661,1005,539,0,8
100,215,317,1,105
592,619,780,0,10
1023,1006,884,0,3
882,583,722,0,11
675,645,595,0,13
202,350,231,1,83
233,224,100,1,116
734,452,641,0,18
210,329,195,1,81
555,737,534,0,14
189,350,318,1,54
107,345,222,1,89
219,240,148,1,112
179,338,342,1,53
102,327,319,1,84
286,274,201,1,76
333,345,342,1,37
509,743,553,0,14
950,940,1023,0,4
105,148,132,1,149
279,279,100,1,95
510,876,788,0,8
930,1003,906,0,1
150,315,180,1,103
487,765,748,0,14
806,552,596,0,11
233,285,221,1,89
100,301,300,1,88
660,788,533,0,15
194,206,184,1,101
594,1023,701,0,8
952,923,783,0,3
755,605,729,0,15
100,309,169,1,115
170,311,325,1,64
716,417,689,0,17
243,214,254,1,85
273,249,203,1,76
347,188,108,1,90
983,645,629,0,10
314,100,289,1,94
301,334,199,1,57
1023,630,658,0,9
787,475,669,0,13
608,964,572,0,9
262,350,178,1,77
169,288,194,1,111
157,288,269,1,99
602,1020,714,0,7
127,339,328,1,75
454,659,773,0,13
941,658,762,0,6
125,339,256,1,83
181,288,254,1,77
873,411,770,0,11
708,974,600,0,9
